  x,y,z,rho,u,v,w,p
     6.955110,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -2.000000,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -1.894737,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -1.789474,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -1.684211,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -1.578947,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -1.473684,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -1.368421,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -1.263158,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -1.157895,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -1.052632,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.947368,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.842105,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.736842,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.631579,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.526316,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.421053,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.315789,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.210526,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.105263,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.000000,      0.064103,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.086939,      0.072598,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.173878,      0.081092,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.260817,      0.089588,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.347756,      0.098082,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.434694,      0.106578,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.521633,      0.115072,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.608572,      0.123568,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.695511,      0.132063,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.782450,      0.140558,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.869389,      0.149053,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.956328,      0.157547,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.043267,      0.166043,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.130205,      0.174537,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.217144,      0.183033,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.304083,      0.191527,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.391022,      0.200023,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.477961,      0.208518,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.564900,      0.217013,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.651839,      0.225508,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.738778,      0.234003,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.825716,      0.242498,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.912655,      0.250992,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.999594,      0.259488,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.086533,      0.267983,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.173472,      0.276478,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.260411,      0.284973,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.347350,      0.293468,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.434289,      0.301963,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.521227,      0.310458,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.608166,      0.318953,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.695105,      0.327448,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.782044,      0.335943,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.868983,      0.344438,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.955922,      0.352933,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.042861,      0.361428,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.129800,      0.369923,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.216738,      0.378418,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.303677,      0.386914,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.390616,      0.395408,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.477555,      0.403903,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.564494,      0.412398,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.651433,      0.420893,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.738372,      0.429388,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.825311,      0.437883,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.912250,      0.446378,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.999188,      0.454873,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.086127,      0.463369,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.173066,      0.471863,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.260005,      0.480358,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.346944,      0.488853,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.433883,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.520822,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.607760,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.694699,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.781638,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.868577,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.955516,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.042455,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.129394,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.216332,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.303271,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.390210,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.477149,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.564088,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.651027,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.737966,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.824905,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.911844,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.998783,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.085721,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.172660,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.259599,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.346538,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.433477,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.520416,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.607355,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.694293,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.781232,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.868171,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.955110,      0.488855,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -2.000000,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -1.894737,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -1.789474,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -1.684211,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -1.578947,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -1.473684,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -1.368421,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -1.263158,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -1.157895,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -1.052632,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.947368,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.842105,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.736842,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.631579,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.526316,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.421053,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.315789,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.210526,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.105263,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.000000,      0.128205,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.086939,      0.136477,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.173878,      0.144748,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.260817,      0.153020,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.347756,      0.161291,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.434694,      0.169563,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.521633,      0.177834,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.608572,      0.186105,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.695511,      0.194377,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.782450,      0.202648,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.869389,      0.210920,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.956328,      0.219191,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.043267,      0.227463,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.130205,      0.235734,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.217144,      0.244006,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.304083,      0.252277,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.391022,      0.260548,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.477961,      0.268820,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.564900,      0.277091,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.651839,      0.285363,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.738778,      0.293634,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.825716,      0.301906,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.912655,      0.310177,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     1.999594,      0.318449,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.086533,      0.326721,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.173472,      0.334991,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.260411,      0.343263,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.347350,      0.351534,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.434289,      0.359806,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.521227,      0.368077,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.608166,      0.376349,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.695105,      0.384621,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.782044,      0.392892,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.868983,      0.401164,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     2.955922,      0.409435,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.042861,      0.417706,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.129800,      0.425977,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.216738,      0.434249,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.303677,      0.442521,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.390616,      0.450792,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.477555,      0.459064,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.564494,      0.467335,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.651433,      0.475607,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.738372,      0.483878,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.825311,      0.492149,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.912250,      0.500420,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     3.999188,      0.508692,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.086127,      0.516964,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.173066,      0.525235,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.260005,      0.533507,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.346944,      0.541778,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.433883,      0.541780,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.520822,      0.541780,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.607760,      0.541780,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.694699,      0.541780,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.781638,      0.541780,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.868577,      0.541780,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.955516,      0.541780,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.042455,      0.541780,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.129394,      0.541780,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.216332,      0.541780,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.303271,      0.541780,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.390210,      0.541780,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.477149,      0.541780,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.564088,      0.541780,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.651027,      0.541780,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.737966,      0.541780,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.824905,      0.541780,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.911844,      0.541780,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.998783,      0.541780,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
