  x,y,z,rho,u,v,w,p
    -0.813793,     -0.082010,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.813793,     -0.058490,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.813793,     -0.037110,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.813793,     -0.017670,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.813793,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.813640,      0.015980,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.813163,      0.031951,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.812380,      0.047912,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.811281,      0.063852,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.809876,      0.079762,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.808148,      0.095651,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.806123,      0.111500,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.803773,      0.127307,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.801119,      0.143065,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.798158,      0.158761,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.794883,      0.174406,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.791312,      0.189980,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.787426,      0.205473,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.783236,      0.220894,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.778749,      0.236233,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.773968,      0.251473,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.768872,      0.266619,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.763491,      0.281664,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.757814,      0.296607,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.751843,      0.311428,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.745587,      0.326128,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.739036,      0.340705,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.732210,      0.355149,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.725100,      0.369452,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.717704,      0.383622,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.710034,      0.397639,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.702089,      0.411504,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.693871,      0.425207,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.685387,      0.438747,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.676648,      0.452123,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.667636,      0.465317,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.658369,      0.478338,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.648857,      0.491166,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.639082,      0.503819,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.629072,      0.516260,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.618809,      0.528518,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.608320,      0.540562,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.597588,      0.552403,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.586623,      0.564030,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.575443,      0.575443,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.564030,      0.586623,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
